grid_id,numeric_id,row,col,center_lon,center_lat,region,rh100_x10_mean,rh100_x10_median,rh100_x10_stdDev,rh100_x10_min,rh100_x10_max,rh100_x10_count,rh100_x10_p10,rh100_x10_p25,rh100_x10_p75,rh100_x10_p90
grid_0013_0017,319,13,17,-11.069888609414303,51.031800215594686,East2c,107.11297071129708,107.0,26.861868885094363,66,135,10,66.0,81.0,134.0,135.0
grid_0014_0017,320,14,17,-11.069888609414303,51.256378009342434,East2c,98.52926208651401,94.0,16.424372134118265,92,134,5,92.0,92.0,94.0,134.0
grid_0015_0017,321,15,17,-11.069888609414303,51.48095580309019,East2c,949.4615384615385,972.0,175.48114752330127,659,1224,13,659.0,859.0,1090.0,1224.0
grid_0016_0017,322,16,17,-11.069888609414303,51.705533596837945,East2c,109.5,106.0,36.834087473426024,73,153,4,73.0,73.0,146.0,153.0
grid_0013_0018,337,13,18,-10.845310815666547,51.031800215594686,East2c,157.21818181818182,155.0,58.26887237284849,55,364,55,88.0,121.0,193.0,222.0
grid_0014_0018,338,14,18,-10.845310815666547,51.256378009342434,East2c,124.09302325581395,111.0,55.905574025663974,53,246,43,56.0,79.0,163.0,203.0
grid_0015_0018,339,15,18,-10.845310815666547,51.48095580309019,East2c,1136.0,1144.0,91.68545262047967,1011,1247,9,1011.0,1071.0,1211.0,1247.0
grid_0016_0018,340,16,18,-10.845310815666547,51.705533596837945,East2c,188.78625954198472,181.0,72.75578806319122,53,601,262,109.375,150.125,226.5,264.85714285714283
grid_0017_0018,341,17,18,-10.845310815666547,51.9301113905857,East2c,146.0,146.0,0.0,146,146,2,146.0,146.0,146.0,146.0
grid_0013_0019,355,13,19,-10.620733021918792,51.031800215594686,East2c,177.53061224489795,171.0,57.20857008754799,73,367,49,95.0,146.0,209.0,248.0
grid_0014_0019,356,14,19,-10.620733021918792,51.256378009342434,East2c,608.6521739130435,517.0,476.96248526518997,65,1528,69,149.0,171.0,960.0,1332.0
grid_0015_0019,357,15,19,-10.620733021918792,51.48095580309019,East2c,1007.3461538461538,1127.0,354.4401807300864,100,1334,52,216.0,989.0,1219.0,1271.0
grid_0016_0019,358,16,19,-10.620733021918792,51.705533596837945,East2c,231.09541443428932,204.82167832167832,118.00158610322703,59,664,252,94.2,145.25,318.0,395.0
grid_0017_0019,359,17,19,-10.620733021918792,51.9301113905857,East2c,229.75,222.5,99.83329855313806,101,373,4,101.0,143.5,316.0,373.0
grid_0013_0020,373,13,20,-10.39615522817104,51.031800215594686,East2c,142.77777777777777,147.0,51.266430669398524,68,255,27,81.0,99.0,159.0,222.0
grid_0014_0020,374,14,20,-10.39615522817104,51.256378009342434,East2c,677.939393939394,798.0,408.1497006553934,54,1221,33,76.0,197.0,1029.0,1108.0
grid_0015_0020,375,15,20,-10.39615522817104,51.48095580309019,East2c,162.2608695652174,131.0,89.60406502390988,57,352,23,79.0,95.0,252.0,300.0
grid_0016_0020,376,16,20,-10.39615522817104,51.705533596837945,East2c,111.1148984749663,93.5,63.01078907147165,59,1042,2637,65.29885057471265,73.29508196721312,129.83582089552237,165.625
grid_0017_0020,377,17,20,-10.39615522817104,51.9301113905857,East2c,106.82587192262604,93.51282051282051,47.31810732745785,58,587,645,69.82,77.63230605738575,120.625,157.84615384615384
grid_0013_0021,391,13,21,-10.171577434423284,51.031800215594686,East2c,116.15,101.5,44.50761170856059,76,235,20,79.0,83.0,129.5,189.0
grid_0014_0021,392,14,21,-10.171577434423284,51.256378009342434,East2c,128.66666666666666,100.0,53.16724137620417,56,209,15,76.0,79.0,202.0,209.0
grid_0015_0021,393,15,21,-10.171577434423284,51.48095580309019,East2c,141.8755912654701,85.1066260472201,133.08002515760194,54,1055,307,65.47058823529412,77.21428571428571,149.6,302.0
grid_0016_0021,394,16,21,-10.171577434423284,51.705533596837945,East2c,111.92795617217104,91.3571193819765,67.60976611384565,56,1282,31851,67.84680847111852,75.34581069497673,123.5830843489862,163.493527559556
grid_0017_0021,395,17,21,-10.171577434423284,51.9301113905857,East2c,110.22131963366334,97.42441642741231,49.92063985784558,57,722,2492,69.42152255639098,77.58583333333334,133.4417616811983,169.88473144236576
grid_0013_0022,409,13,22,-9.946999640675529,51.031800215594686,East2c,135.26315789473685,131.0,33.197720443718396,80,195,19,80.0,120.0,148.0,195.0
grid_0014_0022,410,14,22,-9.946999640675529,51.256378009342434,East2c,112.6,105.0,31.34708917906094,58,168,20,71.5,92.0,135.0,159.0
grid_0015_0022,411,15,22,-9.946999640675529,51.48095580309019,East2c,234.26173026432355,196.8,149.196347921324,62,793,249,77.4,106.0,334.2,449.0
grid_0016_0022,412,16,22,-9.946999640675529,51.705533596837945,East2c,107.38764662778041,93.4662914624457,47.6997048032062,56,1078,57095,69.48524144162234,77.46906053310356,125.4382486717052,161.50477333631085
grid_0017_0022,413,17,22,-9.946999640675529,51.9301113905857,East2c,121.19698449235455,107.47309595065046,63.21425988318238,58,1332,5972,68.02860645688598,83.16356103848278,139.27537593984962,195.8470588235294
